Voter_ID,Name,Age,DOB,Gender,City,State,Address,Aadhar
3028,kiran sharmma,69,1957-02-25,Female,Nagpur,Maharashtra,"House 52, MG Road, Nashik, Maharashtra - 400001",8265-7597-4352
2252,Snehaa Patill,80,1946-07-13,Female,Pune,Maharashtra,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",7892-9402-5714
2334,Ameet More,43,1983-08-11,Male,Mumbai,Maharashtra,"House 52, MG Road, Nashik, Maharashtra - 400001",6755-3833-2719
1484,Sneha Moore,73,1953-03-17,Male,Mumbai,Maharashtra,"House 481, MG Road, Pune, Maharashtra - 440001",9009-4076-8745
1633,Sneha Moray,66,1960-08-22,Male,Nagpur,Maharashtra,"House 73, Station Road, Nagpur, Maharashtra - 440001",2248-6507-3653
2422,Anjli Sarma,31,1995-03-12,Female,Nagpur,Maharashtra,"House 260, Tilak Nagar, Mumbai, Maharashtra - 422001",6030-6532-9420
1785,Anjaly Sharmma,58,1968-04-02,Female,Mumbai,Maharashtra,"House 348, Station Road, Nagpur, Maharashtra - 440001",5616-1068-5498
1397,Rahul Patill,36,1990-10-06,Female,Pune,Maharashtra,"House 249, Station Road, Nashik, Maharashtra - 411001",4015-2252-1769
2997,snehaa pateel,69,1957-10-26,Male,Pune,Maharashtra,"House 14, Gandhi Chowk, Pune, Maharashtra - 411001",4958-9376-5040
2577,Karran Kulkarnee,23,2003-10-18,Male,Ratnagiri,Maharashtra,"House 14, Station Road, Nashik, Maharashtra - 422001",3329-1217-4301
2658,Karran Moray,66,1960-10-12,Female,Nagpur,Maharashtra,"House 178, Tilak Nagar, Nagpur, Maharashtra - 411001",7481-1749-4539
1497,Anjaly Yadav,43,1983-02-20,Female,Mumbai,Maharashtra,"House 21, Gandhi Chowk, Mumbai, Maharashtra - 400001",4049-6207-3708
1749,Amit Patil,75,1951-06-10,Male,Nagpur,Maharashtra,"House 211, Gandhi Chowk, Mumbai, Maharashtra - 411001",1357-3030-1169
1262,Anjali Patill,64,1962-12-10,Male,Ratnagiri,Maharashtra,"House 310, MG Road, Nagpur, Maharashtra - 422001",9965-4637-6914
1477,Amit Patil,42,1984-03-08,Male,Mumbai,Maharashtra,"House 464, Laxmi Colony, Pune, Maharashtra - 411001",9747-7388-1502
1480,Karran Moray,50,1976-08-05,Male,Pune,Maharashtra,"House 206, Gandhi Chowk, Nagpur, Maharashtra - 422001",6079-2637-4788
1468,Snea Sharmma,35,1991-06-04,Male,Ratnagiri,Maharashtra,"House 429, Laxmi Colony, Nashik, Maharashtra - 440001",2647-8410-9946
2210,Snehaa Joshy,72,1954-03-24,Male,Mumbai,Maharashtra,"House 325, Laxmi Colony, Nagpur, Maharashtra - 440001",4387-4924-2584
2783,Snehaa Josi,65,1961-12-12,Female,Pune,Maharashtra,"House 357, Laxmi Colony, Pune, Maharashtra - 422001",3350-2276-6635
2660,Kiran Sharmma,78,1948-07-03,Male,Pune,Maharashtra,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",8015-3924-1906
2106,Snea Yadava,39,1987-09-13,Male,Ratnagiri,Maharashtra,"House 192, Shivaji Nagar, Nashik, Maharashtra - 411001",5111-9148-7648
2907,Snea Kulkarnee,32,1994-08-09,Female,Nagpur,Maharashtra,"House 227, Laxmi Colony, Nagpur, Maharashtra - 400001",6175-6803-1159
1391,Rahul Patil,72,1954-09-15,Male,Ratnagiri,Maharashtra,"House 122, Shivaji Nagar, Nagpur, Maharashtra - 440001",9896-6892-9094
1737,Snehaa Yadava,38,1988-04-28,Male,Nagpur,Maharashtra,"House 357, Laxmi Colony, Pune, Maharashtra - 422001",7653-1608-8412
1730,Anjli Sharma,21,2005-09-17,Female,Pune,Maharashtra,"House 98, MG Road, Pune, Maharashtra - 400001",4001-2527-8541
3109,anjli sharma,34,1992-07-28,Female,Nagpur,Maharashtra,"House 239, MG Road, Nashik, Maharashtra - 400001",1119-7309-2335
2720,Sneha Yadava,74,1952-04-02,Male,Mumbai,Maharashtra,"House 305, Gandhi Chowk, Nashik, Maharashtra - 422001",4546-2326-6498
1215,Amit Moray,53,1973-04-01,Male,Ratnagiri,Maharashtra,"House 250, Station Road, Nashik, Maharashtra - 400001",1062-4000-3543
2292,Rahul More,19,2007-12-22,Female,Mumbai,Maharashtra,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",3062-5451-4142
1972,Ameet Sarma,73,1953-06-27,Female,Nagpur,Maharashtra,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",5325-4592-2203
2939,Anjaly Kulkarni,80,1946-02-27,Male,Pune,Maharashtra,"House 403, Gandhi Chowk, Nagpur, Maharashtra - 411001",9863-1750-3534
2440,Pooja Yadav,23,2003-05-06,Male,Pune,Maharashtra,"House 129, Laxmi Colony, Nagpur, Maharashtra - 422001",1588-4081-6575
1414,Puja Patill,22,2004-08-11,Female,Nagpur,Maharashtra,"House 186, Tilak Nagar, Nagpur, Maharashtra - 440001",7827-5543-5738
2028,Amit Pateel,58,1968-12-17,Male,Ratnagiri,Maharashtra,"House 370, Gandhi Chowk, Pune, Maharashtra - 422001",9518-9994-8137
2916,Kiran Sarma,19,2007-11-07,Female,Pune,Maharashtra,"House 216, MG Road, Mumbai, Maharashtra - 411001",2879-6811-8194
2626,Poojaa Joshy,38,1988-11-08,Female,Nagpur,Maharashtra,"House 88, Tilak Nagar, Pune, Maharashtra - 400001",4563-9820-5884
1671,Anjali Pateel,20,2006-07-05,Male,Ratnagiri,Maharashtra,"House 379, MG Road, Pune, Maharashtra - 411001",8647-2038-7090
1247,Anjali Patill,70,1956-01-28,Female,Ratnagiri,Maharashtra,"House 52, MG Road, Nashik, Maharashtra - 400001",4429-9500-2258
3040,unknown,150,1953-04-12,Male,Ratnagiri,Maharashtra,"House 143, Tilak Nagar, Pune, Maharashtra - 440001",8642-5788-1567
1017,Poojaa Yadava,26,2000-08-14,Female,Ratnagiri,Maharashtra,"House 21, Gandhi Chowk, Mumbai, Maharashtra - 400001",5047-9700-1405
1971,Pooja Sharma,62,1964-11-16,Male,Mumbai,Maharashtra,"House 238, Tilak Nagar, Nashik, Maharashtra - 422001",4648-7785-6115
3011,AMEET SARMA,25,2001-02-04,Female,Nagpur,Maharashtra,"House 52, MG Road, Nashik, Maharashtra - 400001",3742-2686-5106
1319,Rahul Yadav,74,1952-10-26,Female,Nagpur,Maharashtra,"House 357, Laxmi Colony, Pune, Maharashtra - 422001",3320-7543-3637
2231,Snehaa Joshi,68,1958-02-06,Female,Mumbai,Maharashtra,"House 374, Shivaji Nagar, Nashik, Maharashtra - 400001",6026-3117-7368
1104,Karan Yadav,62,1964-10-14,Female,Ratnagiri,Maharashtra,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",3835-6994-4746
2155,Pooja Yadab,67,1959-01-07,Male,Mumbai,Maharashtra,"House 52, MG Road, Nashik, Maharashtra - 400001",8220-7740-4050
1162,Karran Yadab,62,1964-08-09,Male,Ratnagiri,Maharashtra,"House 464, Tilak Nagar, Mumbai, Maharashtra - 422001",8169-4493-7107
1385,Karan Josi,79,1947-04-23,Male,Pune,Maharashtra,"House 336, Tilak Nagar, Mumbai, Maharashtra - 422001",8908-2534-3751
2603,Anjaly Moore,20,2006-03-18,Female,Nagpur,Maharashtra,"House 319, Station Road, Pune, Maharashtra - 400001",7782-1581-8362
1134,Ameet Sharmma,40,1986-10-19,Female,Ratnagiri,Maharashtra,"House 442, Gandhi Chowk, Nagpur, Maharashtra - 400001",4812-5732-4015
3051,,150,1986-07-12,Female,Pune,Maharashtra,"House 50, Shivaji Nagar, Nagpur, Maharashtra - 400001",1383-2765-1107
2620,Snehaa Joshy,75,1951-03-03,Female,Ratnagiri,Maharashtra,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",9821-2098-4119
1899,Poojaa Moore,37,1989-08-23,Male,Pune,Maharashtra,"House 94, MG Road, Nagpur, Maharashtra - 411001",7544-4074-5795
1768,Karran Yadab,33,1993-10-04,Female,Pune,Maharashtra,"House 431, Shivaji Nagar, Pune, Maharashtra - 440001",9982-6939-5014
1603,Rahul Joshy,60,1966-12-05,Female,Ratnagiri,Maharashtra,"House 149, Gandhi Chowk, Mumbai, Maharashtra - 411001",7392-2564-9242
1056,Raahul Moore,51,1975-01-07,Male,Ratnagiri,Maharashtra,"House 357, Laxmi Colony, Pune, Maharashtra - 422001",9822-6394-5911
1586,Pooja Moore,71,1955-09-01,Female,Pune,Maharashtra,"House 255, Laxmi Colony, Mumbai, Maharashtra - 400001",4051-4731-3407
1940,Rohul Sarma,46,1980-09-12,Female,Mumbai,Maharashtra,"House 232, MG Road, Pune, Maharashtra - 422001",9914-8061-5707
1156,Pooja Sharma,46,1980-06-05,Male,Ratnagiri,Maharashtra,"House 367, MG Road, Pune, Maharashtra - 400001",2066-7989-2690
1907,Puja Joshy,48,1978-03-07,Male,Nagpur,Maharashtra,"House 7, Laxmi Colony, Nagpur, Maharashtra - 422001",2564-3704-7772
2756,Karran Kulkarnee,21,2005-04-27,Male,Mumbai,Maharashtra,"House 196, Laxmi Colony, Nagpur, Maharashtra - 400001",1834-6469-9717
2280,Pooja Kulkarnee,75,1951-09-04,Male,Nagpur,Maharashtra,"House 1, MG Road, Pune, Maharashtra - 422001",6742-4695-6718
1894,Snea Moray,22,2004-10-16,Male,Mumbai,Maharashtra,"House 492, Gandhi Chowk, Pune, Maharashtra - 400001",2802-3376-5399
2673,Snehaa More,67,1959-02-24,Male,Nagpur,Maharashtra,"House 223, Laxmi Colony, Pune, Maharashtra - 411001",8766-9770-9397
1549,Karan Yadava,36,1990-11-09,Female,Ratnagiri,Maharashtra,"House 51, MG Road, Mumbai, Maharashtra - 440001",2747-3542-9458
2947,Amit Sarma,68,1958-08-13,Female,Pune,Maharashtra,"House 22, Shivaji Nagar, Mumbai, Maharashtra - 411001",6181-7076-5615
2555,Anjali Sarma,72,1968-04-18,Male,Mumbai,Maharashtra,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",2346-8607-8796
2395,Snehaa Josi,75,1951-09-06,Female,Mumbai,Maharashtra,"House 230, Station Road, Nashik, Maharashtra - 440001",8934-4559-7208
2444,Karran Josi,38,1988-06-17,Female,Ratnagiri,Maharashtra,"House 21, Gandhi Chowk, Mumbai, Maharashtra - 400001",1749-8938-8166
1139,Ameet Pateel,18,2008-03-16,Female,Ratnagiri,Maharashtra,"House 100, Gandhi Chowk, Nagpur, Maharashtra - 400001",5188-6532-8191
2539,Amit Yadab,76,1950-04-14,Female,Nagpur,Maharashtra,"House 33, MG Road, Nashik, Maharashtra - 400001",8428-8511-3731
2736,Karran Sharma,61,1965-01-07,Male,Nagpur,Maharashtra,"House 113, Station Road, Nashik, Maharashtra - 411001",4030-8535-7216
2120,Ameet Kulkarnee,33,1993-06-14,Female,Mumbai,Maharashtra,"House 215, Shivaji Nagar, Pune, Maharashtra - 422001",3909-7640-5290
2833,Poojaa Moray,35,1991-11-28,Male,Mumbai,Maharashtra,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",7797-4158-8492
1717,Kiran Patill,74,1952-12-04,Female,Ratnagiri,Maharashtra,"House 211, MG Road, Mumbai, Maharashtra - 440001",9739-4722-2425
2963,test123,0,1993-03-06,Male,Mumbai,Maharashtra,"House 21, Gandhi Chowk, Pune, Maharashtra - 422001",4399-9956-6009
1672,Puja Yadav,80,1946-04-03,Female,Ratnagiri,Maharashtra,"House 477, Tilak Nagar, Pune, Maharashtra - 400001",3029-6244-4017
2129,Karan More,56,1970-03-15,Female,Ratnagiri,Maharashtra,"House 52, MG Road, Nashik, Maharashtra - 400001",1222-1462-9586
1432,Sneha Moray,68,1958-12-06,Female,Mumbai,Maharashtra,"House 52, MG Road, Nashik, Maharashtra - 400001",5062-5613-1521
1314,Ameet Pateel,55,1971-11-11,Male,Nagpur,Maharashtra,"House 130, Station Road, Nagpur, Maharashtra - 400001",5082-9908-9688
1649,Poojaa Kulkarni,52,1974-06-24,Male,Mumbai,Maharashtra,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",3835-3018-9129
1111,Raahul Moore,36,1990-03-23,Female,Ratnagiri,Maharashtra,"House 281, MG Road, Nagpur, Maharashtra - 422001",1774-1715-9407
1048,Karran Yadav,18,2008-09-09,Male,Ratnagiri,Maharashtra,"House 1, Shivaji Nagar, Nagpur, Maharashtra - 422001",4227-5411-8617
1600,Anjli Sharmma,28,1998-09-10,Female,Nagpur,Maharashtra,"House 52, MG Road, Nashik, Maharashtra - 400001",5543-7651-1508
1388,Raahul Joshi,70,1956-11-20,Female,Ratnagiri,Maharashtra,"House 185, Station Road, Nagpur, Maharashtra - 411001",9425-5233-6304
3033,abc,0,2001-03-22,Male,Pune,Maharashtra,"House 149, MG Road, Mumbai, Maharashtra - 440001",5237-4006-3018
1296,Sneha Sharma,18,2008-12-18,Male,Ratnagiri,Maharashtra,"House 470, Station Road, Pune, Maharashtra - 411001",6562-4748-1145
1259,Sneha Kulkarni,73,1953-11-20,Female,Ratnagiri,Maharashtra,"House 71, Tilak Nagar, Nagpur, Maharashtra - 440001",6340-6029-7603
1705,Puja Patil,58,1968-09-28,Female,Pune,Maharashtra,"House 207, Shivaji Nagar, Nagpur, Maharashtra - 411001",2150-9537-8371
1534,Raahul Moray,23,2003-01-12,Female,Mumbai,Maharashtra,"House 277, Tilak Nagar, Pune, Maharashtra - 422001",9552-2653-6226
2018,Kiran Kulkarnee,78,1948-02-17,Female,Pune,Maharashtra,"House 439, Laxmi Colony, Mumbai, Maharashtra - 400001",8597-4518-2355
1622,Karran Sarma,79,1947-04-02,Male,Nagpur,Maharashtra,"House 413, Shivaji Nagar, Nagpur, Maharashtra - 440001",6837-7281-3802
3080,xyz,-5,1994-10-16,Male,Ratnagiri,Maharashtra,"House 404, Laxmi Colony, Mumbai, Maharashtra - 422001",5693-6624-4573
2994,xyz,-5,1975-03-02,Female,Mumbai,Maharashtra,"House 91, Laxmi Colony, Mumbai, Maharashtra - 440001",9692-9895-9366
1820,Anjli Moore,53,1973-12-02,Male,Nagpur,Maharashtra,"House 486, MG Road, Nagpur, Maharashtra - 400001",4541-4879-7284
2148,Anjli Patil,26,2000-06-09,Male,Pune,Maharashtra,"House 297, Laxmi Colony, Nashik, Maharashtra - 411001",4871-4021-1922
1226,Amit Moray,39,1987-07-09,Male,Ratnagiri,Maharashtra,"House 468, Station Road, Nagpur, Maharashtra - 440001",1258-7140-4272
1037,Raahul Moore,75,1951-04-28,Male,Ratnagiri,Maharashtra,"House 149, MG Road, Nashik, Maharashtra - 411001",2867-4082-6235
1221,Amit Moore,62,1964-12-16,Female,Ratnagiri,Maharashtra,"House 96, Station Road, Mumbai, Maharashtra - 440001",1834-8179-9780
3037,test123,150,1966-03-17,Male,Ratnagiri,Maharashtra,"House 21, Gandhi Chowk, Mumbai, Maharashtra - 400001",1667-5783-7362
2728,Kiran Moray,32,1994-01-24,Male,Ratnagiri,Maharashtra,"House 488, Tilak Nagar, Nashik, Maharashtra - 411001",6078-4562-2474
2051,Snea Moore,24,2002-05-28,Female,Ratnagiri,Maharashtra,"House 283, Station Road, Nagpur, Maharashtra - 400001",9212-2892-9814
2779,Anjaly Patill,31,1995-07-21,Male,Pune,Maharashtra,"House 77, MG Road, Pune, Maharashtra - 422001",4966-3338-3722
2627,Puja Pateel,77,1949-09-04,Male,Ratnagiri,Maharashtra,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",9125-7113-7412
1769,Amit Josi,38,1988-02-05,Male,Pune,Maharashtra,"House 348, Laxmi Colony, Nashik, Maharashtra - 422001",5780-7603-9671
2667,Anjaly Sharma,31,1995-11-03,Female,Pune,Maharashtra,"House 149, MG Road, Nashik, Maharashtra - 411001",9059-5924-9512
2392,Kiran Patil,53,1973-01-07,Female,Ratnagiri,Maharashtra,"House 429, Laxmi Colony, Mumbai, Maharashtra - 422001",3966-7865-1587
2069,Sneha Moore,47,1979-05-23,Female,Ratnagiri,Maharashtra,"House 318, Tilak Nagar, Pune, Maharashtra - 400001",5844-8396-5956
1694,Sneha Moore,50,1976-01-28,Male,Pune,Maharashtra,"House 488, Gandhi Chowk, Nashik, Maharashtra - 400001",6751-7528-6168
2341,Snehaa Patill,65,1961-06-25,Male,Mumbai,Maharashtra,"House 83, MG Road, Nagpur, Maharashtra - 400001",3022-3456-5803
2752,Poojaa Sharma,39,1978-07-20,Male,Ratnagiri,Maharashtra,"House 267, Station Road, Pune, Maharashtra - 411001",5351-1731-9256
1593,Sneha Joshy,73,1953-02-24,Female,Nagpur,Maharashtra,"House 289, Shivaji Nagar, Pune, Maharashtra - 411001",9249-9828-4340
2686,Pooja Yadava,32,1994-03-21,Male,Ratnagiri,Maharashtra,"House 35, MG Road, Nashik, Maharashtra - 411001",9736-1022-9914
1623,Rahul Pateel,39,1987-12-04,Male,Ratnagiri,Maharashtra,"House 53, Laxmi Colony, Pune, Maharashtra - 411001",1002-2242-6692
3127,xyz,0,1952-01-18,Male,Ratnagiri,Maharashtra,"House 42, Gandhi Chowk, Mumbai, Maharashtra - 400001",2058-7946-3410
1525,Anjaly Kulkarnee,26,2000-08-23,Female,Ratnagiri,Maharashtra,"House 289, MG Road, Mumbai, Maharashtra - 400001",4750-9310-4750
2580,Pooja Patil,65,1961-01-21,Female,Ratnagiri,Maharashtra,"House 95, MG Road, Nashik, Maharashtra - 400001",8865-9115-8577
2685,Ameet Yadab,56,1970-09-18,Female,Pune,Maharashtra,"House 314, Station Road, Mumbai, Maharashtra - 400001",3405-9128-1102
2183,Anjali Yadab,80,1946-03-27,Female,Ratnagiri,Maharashtra,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",5917-1106-2497
2337,Amith Yadab,43,1983-02-15,Male,Pune,Maharashtra,"House 235, Shivaji Nagar, Mumbai, Maharashtra - 400001",6587-1881-5159
1101,Snea Joshi,52,1974-05-09,Male,Ratnagiri,Maharashtra,"House 254, Shivaji Nagar, Pune, Maharashtra - 411001",1690-9721-7665
1999,Anjli Yadav,48,1978-10-03,Male,Ratnagiri,Maharashtra,"House 412, Laxmi Colony, Nagpur, Maharashtra - 422001",2517-5281-8575
2611,Anjli Yadav,28,1998-05-21,Female,Ratnagiri,Maharashtra,"House 468, Station Road, Nashik, Maharashtra - 440001",7455-1636-4824
1366,Ameet Joshi,18,2008-01-16,Male,Ratnagiri,Maharashtra,"House 52, MG Road, Nashik, Maharashtra - 400001",2083-3366-8018
2806,Snea Patil,53,1973-08-04,Female,Ratnagiri,Maharashtra,"House 48, Tilak Nagar, Nashik, Maharashtra - 400001",1154-4099-1913
2707,Karan Yadava,42,1984-08-19,Male,Pune,Maharashtra,"House 336, Tilak Nagar, Mumbai, Maharashtra - 422001",9313-5186-6848
2463,Snehaa Sharmma,76,1950-04-12,Female,Pune,Maharashtra,"House 42, MG Road, Nagpur, Maharashtra - 411001",5727-4827-7515
2031,Anjali Kulkarnee,35,1991-12-08,Male,Ratnagiri,Maharashtra,"House 298, Laxmi Colony, Mumbai, Maharashtra - 400001",2398-3618-2882
1697,Snehaa Yadab,28,1998-07-05,Female,Mumbai,Maharashtra,"House 480, Tilak Nagar, Nagpur, Maharashtra - 400001",3438-7000-8895
1713,Sneha Sarma,52,1974-07-16,Male,Mumbai,Maharashtra,"House 353, Gandhi Chowk, Pune, Maharashtra - 422001",7829-1950-2435
2094,Snehaa Kulkarni,49,1977-03-20,Male,Pune,Maharashtra,"House 74, Shivaji Nagar, Nagpur, Maharashtra - 440001",7439-1846-3832
2557,Rohul Sharma,47,1979-05-17,Male,Nagpur,Maharashtra,"House 21, Gandhi Chowk, Mumbai, Maharashtra - 400001",9799-6975-3563
2198,Rahul Patil,65,1961-05-20,Female,Mumbai,Maharashtra,"House 468, Station Road, Nagpur, Maharashtra - 440001",5133-2658-4866
2114,Rahul Yadava,78,1948-08-27,Male,Pune,Maharashtra,"House 200, Tilak Nagar, Mumbai, Maharashtra - 411001",6440-7372-3285
1843,Rohul Kulkarni,65,1961-03-27,Female,Nagpur,Maharashtra,"House 373, Station Road, Nashik, Maharashtra - 422001",8636-4161-1048
2088,Kiran Sarma,20,2006-08-10,Female,Pune,Maharashtra,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",9365-3652-2210
2379,Kiran Kulkarni,61,1965-08-26,Male,Mumbai,Maharashtra,"House 83, MG Road, Nagpur, Maharashtra - 400001",1028-5035-3870
1073,Kiran Yadab,37,1989-01-06,Male,Ratnagiri,Maharashtra,"House 495, Laxmi Colony, Nashik, Maharashtra - 422001",4317-8883-4748
1112,Raahul Yadav,47,1979-01-22,Male,Ratnagiri,Maharashtra,"House 407, Shivaji Nagar, Nagpur, Maharashtra - 400001",1293-9682-3043
2750,Raahul Patill,74,1952-10-27,Male,Ratnagiri,Maharashtra,"House 164, Shivaji Nagar, Nashik, Maharashtra - 400001",2310-9925-8588
2909,Karan Patill,34,1992-04-20,Male,Pune,Maharashtra,"House 468, Station Road, Nagpur, Maharashtra - 440001",5095-9375-9605
2059,Puja Pateel,30,1996-01-16,Male,Mumbai,Maharashtra,"House 337, Gandhi Chowk, Nagpur, Maharashtra - 440001",5983-4401-6343
2436,Rahul Patill,41,1985-10-15,Female,Nagpur,Maharashtra,"House 52, MG Road, Nashik, Maharashtra - 400001",7608-3351-1152
2848,Sneha Josi,66,1960-06-25,Male,Pune,Maharashtra,"House 232, Laxmi Colony, Nashik, Maharashtra - 400001",1477-4591-9429
1025,Raahul Moore,63,1963-07-03,Female,Ratnagiri,Maharashtra,"House 198, MG Road, Pune, Maharashtra - 411001",2939-3427-2209
2958,Rahul Kulkarni,43,1983-10-12,Female,Nagpur,Maharashtra,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",1068-5040-7911
2688,Amith Patill,22,2004-10-23,Female,Ratnagiri,Maharashtra,"House 492, Tilak Nagar, Nagpur, Maharashtra - 400001",6811-4059-3114
2389,Amith Kulkarnee,64,1962-11-24,Female,Nagpur,Maharashtra,"House 52, MG Road, Nashik, Maharashtra - 400001",1263-2656-2187
1638,Snehaa More,32,1994-06-28,Male,Nagpur,Maharashtra,"House 253, Gandhi Chowk, Pune, Maharashtra - 440001",6006-2857-2256
1398,Anjaly Sharma,72,1954-07-10,Female,Mumbai,Maharashtra,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",7372-5699-1957
2387,Snea Patil,67,1959-04-16,Male,Ratnagiri,Maharashtra,"House 444, MG Road, Mumbai, Maharashtra - 440001",4997-5625-4041
2494,Sneha Patil,28,1998-06-17,Male,Ratnagiri,Maharashtra,"House 468, Station Road, Nagpur, Maharashtra - 440001",2307-2621-3498
1021,Poojaa Yadava,50,1976-10-11,Male,Ratnagiri,Maharashtra,"House 216, Shivaji Nagar, Mumbai, Maharashtra - 400001",5489-4994-9969
2241,Puja Patil,61,1965-08-22,Female,Nagpur,Maharashtra,"House 375, Station Road, Nagpur, Maharashtra - 400001",9291-3262-8752
1935,Raahul Kulkarnee,46,1980-11-08,Male,Mumbai,Maharashtra,"House 399, MG Road, Pune, Maharashtra - 422001",4553-4504-5502
1988,Anjaly More,26,2000-06-25,Female,Ratnagiri,Maharashtra,"House 342, Tilak Nagar, Pune, Maharashtra - 422001",5612-8834-8265
3060,KARRAN YADAVA,56,1970-05-24,Male,Nagpur,Maharashtra,"House 135, Gandhi Chowk, Nagpur, Maharashtra - 440001",7164-9666-2303
1816,Puja Yadav,52,1974-11-25,Female,Ratnagiri,Maharashtra,"House 241, Station Road, Nashik, Maharashtra - 422001",4278-5898-1494
1200,Amit Moray,50,1976-04-13,Female,Ratnagiri,Maharashtra,"House 16, Tilak Nagar, Mumbai, Maharashtra - 440001",3916-4705-6194
2441,Ameet Kulkarni,20,2006-04-18,Male,Ratnagiri,Maharashtra,"House 374, Station Road, Pune, Maharashtra - 411001",6929-3257-5288
1706,Puja Sharma,26,2000-05-09,Female,Nagpur,Maharashtra,"House 85, Tilak Nagar, Pune, Maharashtra - 400001",1771-7225-4043
1022,Poojaa Yadava,31,1995-03-13,Male,Ratnagiri,Maharashtra,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",4381-2415-3382
2400,Kiran Yadav,28,1998-07-16,Female,Mumbai,Maharashtra,"House 294, Laxmi Colony, Nashik, Maharashtra - 440001",5259-2060-2911
2068,Snehaa Yadav,22,2004-01-14,Male,Mumbai,Maharashtra,"House 245, Station Road, Pune, Maharashtra - 411001",4051-5156-7431
1810,Kiran Moore,57,1969-09-20,Male,Ratnagiri,Maharashtra,"House 466, Station Road, Nashik, Maharashtra - 422001",5623-2481-7101
2768,Poojaa Moore,40,1986-07-05,Female,Ratnagiri,Maharashtra,"House 176, Station Road, Mumbai, Maharashtra - 400001",5988-9401-6187
2386,Amith Joshi,68,1958-03-05,Male,Mumbai,Maharashtra,"House 163, MG Road, Mumbai, Maharashtra - 411001",4177-6726-2897
1519,Amith Moore,59,1967-12-18,Male,Pune,Maharashtra,"House 105, Station Road, Mumbai, Maharashtra - 400001",2077-3960-8161
1065,Karan Yadav,38,1988-11-22,Female,Ratnagiri,Maharashtra,"House 46, Station Road, Nagpur, Maharashtra - 440001",8417-4890-9986
2458,Anjli More,29,1997-09-25,Female,Nagpur,Maharashtra,"House 434, Tilak Nagar, Nashik, Maharashtra - 422001",7068-2861-3403
1739,Amit Joshi,42,1984-02-19,Male,Nagpur,Maharashtra,"House 336, Tilak Nagar, Mumbai, Maharashtra - 422001",3564-2097-1620
1202,Puja Sharma,66,1960-03-18,Female,Ratnagiri,Maharashtra,"House 95, MG Road, Pune, Maharashtra - 440001",6056-7983-2599
2874,Rahul Moore,68,1958-06-03,Female,Nagpur,Maharashtra,"House 266, Gandhi Chowk, Nashik, Maharashtra - 422001",6205-8524-4946
1379,Karran Pateel,61,1965-06-13,Female,Pune,Maharashtra,"House 31, Station Road, Nashik, Maharashtra - 411001",1340-5942-2901
2042,Amit Kulkarnee,36,1990-05-07,Male,Ratnagiri,Maharashtra,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",7171-8987-1259
2079,Kiran Yadav,45,1981-09-25,Female,Ratnagiri,Maharashtra,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",9500-3751-1506
3159,???,-5,1953-03-25,Female,Pune,Maharashtra,"House 389, Station Road, Nashik, Maharashtra - 411001",3969-1725-3876
1997,Rahul Moore,30,1996-05-03,Male,Nagpur,Maharashtra,"House 197, MG Road, Nashik, Maharashtra - 440001",8381-7067-4840
2063,Sneha Moore,70,1956-01-24,Female,Nagpur,Maharashtra,"House 137, MG Road, Nagpur, Maharashtra - 422001",1586-6349-2606
2761,Raahul Moray,49,1977-06-20,Male,Nagpur,Maharashtra,"House 23, Shivaji Nagar, Nashik, Maharashtra - 440001",9366-7521-3356
2740,Ameet Yadab,38,1988-07-09,Female,Mumbai,Maharashtra,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",3765-3274-9476
1143,Raahul Yadav,50,1976-01-02,Male,Ratnagiri,Maharashtra,"House 15, Shivaji Nagar, Nagpur, Maharashtra - 440001",5825-1781-3756
1731,Amith Patil,34,1992-04-04,Female,Ratnagiri,Maharashtra,"House 336, Tilak Nagar, Mumbai, Maharashtra - 422001",1898-4754-4150
1036,Raahul Pateel,73,1953-12-15,Male,Ratnagiri,Maharashtra,"House 52, MG Road, Nashik, Maharashtra - 400001",3581-7032-3372
1564,Raahul More,64,1962-07-06,Female,Ratnagiri,Maharashtra,"House 249, Station Road, Nashik, Maharashtra - 422001",6902-5657-8560
1591,Karan Joshy,46,1980-05-23,Male,Ratnagiri,Maharashtra,"House 468, Station Road, Nagpur, Maharashtra - 440001",4682-3591-6973
1978,Anjli Josi,56,1970-09-20,Male,Pune,Maharashtra,"House 234, Gandhi Chowk, Pune, Maharashtra - 422001",3299-6432-7673
