Voter_ID,Name,Age,Gender,State,City,Address,Aadhar,DOB,status
2937,Snehaa Joshi,28,Female,Maharashtra,Nagpur,"House 371, MG Road, Mumbai, Maharashtra - 400001",1573-8256-2825,1998-07-26,Pending
2493,Amith Josi,34,Female,Maharashtra,Nagpur,"House 443, Tilak Nagar, Nashik, Maharashtra - 411001",8126-1270-2612,1992-08-21,Pending
1926,Amit Yadab,31,Female,Maharashtra,Ratnagiri,"House 102, Tilak Nagar, Pune, Maharashtra - 440001",9219-9470-8808,1995-06-28,Pending
1595,Anjaly More,30,Female,Maharashtra,Pune,"House 34, Station Road, Mumbai, Maharashtra - 400001",8931-2682-2709,1996-01-18,Pending
2614,Anjli Joshi,19,Male,Maharashtra,Pune,"House 311, Tilak Nagar, Nagpur, Maharashtra - 411001",6872-8330-6707,2007-05-19,Pending
2233,Raahul Moore,23,Female,Maharashtra,Pune,"House 341, Station Road, Nashik, Maharashtra - 422001",9336-2065-8180,2003-02-26,Pending
2983,xyz,-5,Male,Maharashtra,Pune,"House 28, Station Road, Nashik, Maharashtra - 411001",3356-1579-5497,1986-12-24,Pending
2228,Snea Moray,69,Male,Maharashtra,Nagpur,"House 389, MG Road, Nagpur, Maharashtra - 422001",6617-4474-7221,1957-08-13,Pending
1277,Rahul Josi,33,Male,Maharashtra,Ratnagiri,"House 253, Gandhi Chowk, Mumbai, Maharashtra - 400001",8506-3577-6176,1993-01-20,Pending
2632,Snehaa Yadab,71,Male,Maharashtra,Ratnagiri,"House 496, Gandhi Chowk, Mumbai, Maharashtra - 411001",8668-8815-3315,1955-08-16,Pending
1331,Rahul Moray,47,Female,Maharashtra,Ratnagiri,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",9777-3419-5059,1979-08-23,Pending
2083,Rohul Sharmma,51,Female,Maharashtra,Pune,"House 310, Shivaji Nagar, Pune, Maharashtra - 411001",8032-1600-3387,1975-03-26,Pending
1852,Anjaly Yadav,38,Female,Maharashtra,Nagpur,"House 427, Laxmi Colony, Nagpur, Maharashtra - 400001",5364-4575-9781,1988-09-04,Pending
1653,Amit Sarma,66,Male,Maharashtra,Pune,"House 81, MG Road, Nagpur, Maharashtra - 411001",5894-9478-5398,1960-10-07,Pending
2116,Amith Yadav,52,Male,Maharashtra,Pune,"House 220, Shivaji Nagar, Mumbai, Maharashtra - 440001",4120-8113-1099,1974-12-23,Pending
2245,Karan Moore,36,Female,Maharashtra,Ratnagiri,"House 109, Laxmi Colony, Pune, Maharashtra - 440001",7879-5481-5837,1990-12-24,Pending
2813,Snehaa Patil,29,Male,Maharashtra,Ratnagiri,"House 27, Station Road, Nagpur, Maharashtra - 400001",4676-8903-8895,1997-09-16,Pending
1145,Raahul Yadav,42,Female,Maharashtra,Ratnagiri,"House 314, Laxmi Colony, Nagpur, Maharashtra - 440001",1134-4830-5027,1984-12-21,Pending
2506,Anjli Sharma,34,Male,Maharashtra,Pune,"House 25, Shivaji Nagar, Mumbai, Maharashtra - 440001",4340-5618-4013,1992-09-22,Pending
1625,Amit Sarma,73,Male,Maharashtra,Ratnagiri,"House 117, Station Road, Mumbai, Maharashtra - 411001",9028-2268-1012,1953-03-18,Pending
1442,Anjali Sharma,29,Male,Maharashtra,Mumbai,"House 468, Station Road, Nagpur, Maharashtra - 440001",2483-7667-7232,1997-11-10,Pending
1404,Rahul Yadab,71,Female,Maharashtra,Nagpur,"House 299, Gandhi Chowk, Nagpur, Maharashtra - 411001",2570-2947-6004,1955-02-25,Pending
2876,Rohul Patill,66,Female,Maharashtra,Nagpur,"House 357, Tilak Nagar, Nashik, Maharashtra - 411001",1463-6887-5845,1960-09-23,Pending
1665,Karran Sarma,75,Female,Maharashtra,Ratnagiri,"House 243, MG Road, Pune, Maharashtra - 400001",5258-3810-2561,1951-05-09,Pending
2165,Snehaa Patil,50,Female,Maharashtra,Mumbai,"House 52, MG Road, Nashik, Maharashtra - 400001",5307-1773-7306,1976-03-06,Pending
2500,Sneha Sharma,42,Male,Maharashtra,Nagpur,"House 483, Laxmi Colony, Pune, Maharashtra - 400001",4155-4336-4467,1984-01-03,Pending
2026,Amit Kulkarnee,21,Male,Maharashtra,Pune,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",9218-7804-8513,2005-08-19,Pending
2272,Snehaa More,43,Male,Maharashtra,Nagpur,"House 114, Shivaji Nagar, Pune, Maharashtra - 400001",4746-2326-2555,1983-02-16,Pending
2929,Anjaly Moore,25,Male,Maharashtra,Ratnagiri,"House 468, Station Road, Nagpur, Maharashtra - 440001",6788-3131-4748,2001-05-16,Pending
1666,Amit Joshi,72,Female,Maharashtra,Pune,"House 245, MG Road, Nagpur, Maharashtra - 440001",3555-6837-6743,1954-02-12,Pending
3028,kiran sharmma,69,Female,Maharashtra,Nagpur,"House 52, MG Road, Nashik, Maharashtra - 400001",8265-7597-4352,1957-02-25,Pending
2252,Snehaa Patill,80,Female,Maharashtra,Pune,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",7892-9402-5714,1946-07-13,Pending
2334,Ameet More,43,Male,Maharashtra,Mumbai,"House 52, MG Road, Nashik, Maharashtra - 400001",6755-3833-2719,1983-08-11,Pending
1484,Sneha Moore,73,Male,Maharashtra,Mumbai,"House 481, MG Road, Pune, Maharashtra - 440001",9009-4076-8745,1953-03-17,Pending
1633,Sneha Moray,66,Male,Maharashtra,Nagpur,"House 73, Station Road, Nagpur, Maharashtra - 440001",2248-6507-3653,1960-08-22,Pending
2422,Anjli Sarma,31,Female,Maharashtra,Nagpur,"House 260, Tilak Nagar, Mumbai, Maharashtra - 422001",6030-6532-9420,1995-03-12,Pending
1785,Anjaly Sharmma,58,Female,Maharashtra,Mumbai,"House 348, Station Road, Nagpur, Maharashtra - 440001",5616-1068-5498,1968-04-02,Pending
1397,Rahul Patill,36,Female,Maharashtra,Pune,"House 249, Station Road, Nashik, Maharashtra - 411001",4015-2252-1769,1990-10-06,Pending
2997,snehaa pateel,69,Male,Maharashtra,Pune,"House 14, Gandhi Chowk, Pune, Maharashtra - 411001",4958-9376-5040,1957-10-26,Pending
2577,Karran Kulkarnee,23,Male,Maharashtra,Ratnagiri,"House 14, Station Road, Nashik, Maharashtra - 422001",3329-1217-4301,2003-10-18,Pending
2658,Karran Moray,66,Female,Maharashtra,Nagpur,"House 178, Tilak Nagar, Nagpur, Maharashtra - 411001",7481-1749-4539,1960-10-12,Pending
1497,Anjaly Yadav,43,Female,Maharashtra,Mumbai,"House 21, Gandhi Chowk, Mumbai, Maharashtra - 400001",4049-6207-3708,1983-02-20,Pending
1749,Amit Patil,75,Male,Maharashtra,Nagpur,"House 211, Gandhi Chowk, Mumbai, Maharashtra - 411001",1357-3030-1169,1951-06-10,Pending
1262,Anjali Patill,64,Male,Maharashtra,Ratnagiri,"House 310, MG Road, Nagpur, Maharashtra - 422001",9965-4637-6914,1962-12-10,Pending
1477,Amit Patil,42,Male,Maharashtra,Mumbai,"House 464, Laxmi Colony, Pune, Maharashtra - 411001",9747-7388-1502,1984-03-08,Pending
1480,Karran Moray,50,Male,Maharashtra,Pune,"House 206, Gandhi Chowk, Nagpur, Maharashtra - 422001",6079-2637-4788,1976-08-05,Pending
1468,Snea Sharmma,35,Male,Maharashtra,Ratnagiri,"House 429, Laxmi Colony, Nashik, Maharashtra - 440001",2647-8410-9946,1991-06-04,Pending
2210,Snehaa Joshy,72,Male,Maharashtra,Mumbai,"House 325, Laxmi Colony, Nagpur, Maharashtra - 440001",4387-4924-2584,1954-03-24,Pending
2783,Snehaa Josi,65,Female,Maharashtra,Pune,"House 357, Laxmi Colony, Pune, Maharashtra - 422001",3350-2276-6635,1961-12-12,Pending
2660,Kiran Sharmma,78,Male,Maharashtra,Pune,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",8015-3924-1906,1948-07-03,Pending
2106,Snea Yadava,39,Male,Maharashtra,Ratnagiri,"House 192, Shivaji Nagar, Nashik, Maharashtra - 411001",5111-9148-7648,1987-09-13,Pending
2907,Snea Kulkarnee,32,Female,Maharashtra,Nagpur,"House 227, Laxmi Colony, Nagpur, Maharashtra - 400001",6175-6803-1159,1994-08-09,Pending
1391,Rahul Patil,72,Male,Maharashtra,Ratnagiri,"House 122, Shivaji Nagar, Nagpur, Maharashtra - 440001",9896-6892-9094,1954-09-15,Pending
1737,Snehaa Yadava,38,Male,Maharashtra,Nagpur,"House 357, Laxmi Colony, Pune, Maharashtra - 422001",7653-1608-8412,1988-04-28,Pending
1730,Anjli Sharma,21,Female,Maharashtra,Pune,"House 98, MG Road, Pune, Maharashtra - 400001",4001-2527-8541,2005-09-17,Pending
3109,anjli sharma,34,Female,Maharashtra,Nagpur,"House 239, MG Road, Nashik, Maharashtra - 400001",1119-7309-2335,1992-07-28,Pending
2720,Sneha Yadava,74,Male,Maharashtra,Mumbai,"House 305, Gandhi Chowk, Nashik, Maharashtra - 422001",4546-2326-6498,1952-04-02,Pending
1215,Amit Moray,53,Male,Maharashtra,Ratnagiri,"House 250, Station Road, Nashik, Maharashtra - 400001",1062-4000-3543,1973-04-01,Pending
2292,Rahul More,19,Female,Maharashtra,Mumbai,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",3062-5451-4142,2007-12-22,Pending
1972,Ameet Sarma,73,Female,Maharashtra,Nagpur,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",5325-4592-2203,1953-06-27,Pending
2939,Anjaly Kulkarni,80,Male,Maharashtra,Pune,"House 403, Gandhi Chowk, Nagpur, Maharashtra - 411001",9863-1750-3534,1946-02-27,Pending
2440,Pooja Yadav,23,Male,Maharashtra,Pune,"House 129, Laxmi Colony, Nagpur, Maharashtra - 422001",1588-4081-6575,2003-05-06,Pending
1414,Puja Patill,22,Female,Maharashtra,Nagpur,"House 186, Tilak Nagar, Nagpur, Maharashtra - 440001",7827-5543-5738,2004-08-11,Pending
2028,Amit Pateel,58,Male,Maharashtra,Ratnagiri,"House 370, Gandhi Chowk, Pune, Maharashtra - 422001",9518-9994-8137,1968-12-17,Pending
2916,Kiran Sarma,19,Female,Maharashtra,Pune,"House 216, MG Road, Mumbai, Maharashtra - 411001",2879-6811-8194,2007-11-07,Pending
2626,Poojaa Joshy,38,Female,Maharashtra,Nagpur,"House 88, Tilak Nagar, Pune, Maharashtra - 400001",4563-9820-5884,1988-11-08,Pending
1671,Anjali Pateel,20,Male,Maharashtra,Ratnagiri,"House 379, MG Road, Pune, Maharashtra - 411001",8647-2038-7090,2006-07-05,Pending
1247,Anjali Patill,70,Female,Maharashtra,Ratnagiri,"House 52, MG Road, Nashik, Maharashtra - 400001",4429-9500-2258,1956-01-28,Pending
3040,unknown,150,Male,Maharashtra,Ratnagiri,"House 143, Tilak Nagar, Pune, Maharashtra - 440001",8642-5788-1567,1953-04-12,Pending
1017,Poojaa Yadava,26,Female,Maharashtra,Ratnagiri,"House 21, Gandhi Chowk, Mumbai, Maharashtra - 400001",5047-9700-1405,2000-08-14,Pending
1971,Pooja Sharma,62,Male,Maharashtra,Mumbai,"House 238, Tilak Nagar, Nashik, Maharashtra - 422001",4648-7785-6115,1964-11-16,Pending
3011,AMEET SARMA,25,Female,Maharashtra,Nagpur,"House 52, MG Road, Nashik, Maharashtra - 400001",3742-2686-5106,2001-02-04,Pending
1319,Rahul Yadav,74,Female,Maharashtra,Nagpur,"House 357, Laxmi Colony, Pune, Maharashtra - 422001",3320-7543-3637,1952-10-26,Pending
2231,Snehaa Joshi,68,Female,Maharashtra,Mumbai,"House 374, Shivaji Nagar, Nashik, Maharashtra - 400001",6026-3117-7368,1958-02-06,Pending
1104,Karan Yadav,62,Female,Maharashtra,Ratnagiri,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",3835-6994-4746,1964-10-14,Pending
2155,Pooja Yadab,67,Male,Maharashtra,Mumbai,"House 52, MG Road, Nashik, Maharashtra - 400001",8220-7740-4050,1959-01-07,Pending
1162,Karran Yadab,62,Male,Maharashtra,Ratnagiri,"House 464, Tilak Nagar, Mumbai, Maharashtra - 422001",8169-4493-7107,1964-08-09,Pending
1385,Karan Josi,79,Male,Maharashtra,Pune,"House 336, Tilak Nagar, Mumbai, Maharashtra - 422001",8908-2534-3751,1947-04-23,Pending
2603,Anjaly Moore,20,Female,Maharashtra,Nagpur,"House 319, Station Road, Pune, Maharashtra - 400001",7782-1581-8362,2006-03-18,Pending
1134,Ameet Sharmma,40,Female,Maharashtra,Ratnagiri,"House 442, Gandhi Chowk, Nagpur, Maharashtra - 400001",4812-5732-4015,1986-10-19,Pending
3051,,150,Female,Maharashtra,Pune,"House 50, Shivaji Nagar, Nagpur, Maharashtra - 400001",1383-2765-1107,1986-07-12,Pending
2620,Snehaa Joshy,75,Female,Maharashtra,Ratnagiri,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",9821-2098-4119,1951-03-03,Pending
1899,Poojaa Moore,37,Male,Maharashtra,Pune,"House 94, MG Road, Nagpur, Maharashtra - 411001",7544-4074-5795,1989-08-23,Pending
1768,Karran Yadab,33,Female,Maharashtra,Pune,"House 431, Shivaji Nagar, Pune, Maharashtra - 440001",9982-6939-5014,1993-10-04,Pending
1603,Rahul Joshy,60,Female,Maharashtra,Ratnagiri,"House 149, Gandhi Chowk, Mumbai, Maharashtra - 411001",7392-2564-9242,1966-12-05,Pending
1056,Raahul Moore,51,Male,Maharashtra,Ratnagiri,"House 357, Laxmi Colony, Pune, Maharashtra - 422001",9822-6394-5911,1975-01-07,Pending
1586,Pooja Moore,71,Female,Maharashtra,Pune,"House 255, Laxmi Colony, Mumbai, Maharashtra - 400001",4051-4731-3407,1955-09-01,Pending
1940,Rohul Sarma,46,Female,Maharashtra,Mumbai,"House 232, MG Road, Pune, Maharashtra - 422001",9914-8061-5707,1980-09-12,Pending
1156,Pooja Sharma,46,Male,Maharashtra,Ratnagiri,"House 367, MG Road, Pune, Maharashtra - 400001",2066-7989-2690,1980-06-05,Pending
1907,Puja Joshy,48,Male,Maharashtra,Nagpur,"House 7, Laxmi Colony, Nagpur, Maharashtra - 422001",2564-3704-7772,1978-03-07,Pending
2756,Karran Kulkarnee,21,Male,Maharashtra,Mumbai,"House 196, Laxmi Colony, Nagpur, Maharashtra - 400001",1834-6469-9717,2005-04-27,Pending
2280,Pooja Kulkarnee,75,Male,Maharashtra,Nagpur,"House 1, MG Road, Pune, Maharashtra - 422001",6742-4695-6718,1951-09-04,Pending
1894,Snea Moray,22,Male,Maharashtra,Mumbai,"House 492, Gandhi Chowk, Pune, Maharashtra - 400001",2802-3376-5399,2004-10-16,Pending
2673,Snehaa More,67,Male,Maharashtra,Nagpur,"House 223, Laxmi Colony, Pune, Maharashtra - 411001",8766-9770-9397,1959-02-24,Pending
1549,Karan Yadava,36,Female,Maharashtra,Ratnagiri,"House 51, MG Road, Mumbai, Maharashtra - 440001",2747-3542-9458,1990-11-09,Pending
2947,Amit Sarma,68,Female,Maharashtra,Pune,"House 22, Shivaji Nagar, Mumbai, Maharashtra - 411001",6181-7076-5615,1958-08-13,Pending
2555,Anjali Sarma,72,Male,Maharashtra,Mumbai,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",2346-8607-8796,1968-04-18,Pending
2395,Snehaa Josi,75,Female,Maharashtra,Mumbai,"House 230, Station Road, Nashik, Maharashtra - 440001",8934-4559-7208,1951-09-06,Pending
2444,Karran Josi,38,Female,Maharashtra,Ratnagiri,"House 21, Gandhi Chowk, Mumbai, Maharashtra - 400001",1749-8938-8166,1988-06-17,Pending
1139,Ameet Pateel,18,Female,Maharashtra,Ratnagiri,"House 100, Gandhi Chowk, Nagpur, Maharashtra - 400001",5188-6532-8191,2008-03-16,Pending
2539,Amit Yadab,76,Female,Maharashtra,Nagpur,"House 33, MG Road, Nashik, Maharashtra - 400001",8428-8511-3731,1950-04-14,Pending
2736,Karran Sharma,61,Male,Maharashtra,Nagpur,"House 113, Station Road, Nashik, Maharashtra - 411001",4030-8535-7216,1965-01-07,Pending
2120,Ameet Kulkarnee,33,Female,Maharashtra,Mumbai,"House 215, Shivaji Nagar, Pune, Maharashtra - 422001",3909-7640-5290,1993-06-14,Pending
2833,Poojaa Moray,35,Male,Maharashtra,Mumbai,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",7797-4158-8492,1991-11-28,Pending
1717,Kiran Patill,74,Female,Maharashtra,Ratnagiri,"House 211, MG Road, Mumbai, Maharashtra - 440001",9739-4722-2425,1952-12-04,Pending
2963,test123,0,Male,Maharashtra,Mumbai,"House 21, Gandhi Chowk, Pune, Maharashtra - 422001",4399-9956-6009,1993-03-06,Pending
1672,Puja Yadav,80,Female,Maharashtra,Ratnagiri,"House 477, Tilak Nagar, Pune, Maharashtra - 400001",3029-6244-4017,1946-04-03,Pending
2129,Karan More,56,Female,Maharashtra,Ratnagiri,"House 52, MG Road, Nashik, Maharashtra - 400001",1222-1462-9586,1970-03-15,Pending
1432,Sneha Moray,68,Female,Maharashtra,Mumbai,"House 52, MG Road, Nashik, Maharashtra - 400001",5062-5613-1521,1958-12-06,Pending
1314,Ameet Pateel,55,Male,Maharashtra,Nagpur,"House 130, Station Road, Nagpur, Maharashtra - 400001",5082-9908-9688,1971-11-11,Pending
1649,Poojaa Kulkarni,52,Male,Maharashtra,Mumbai,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",3835-3018-9129,1974-06-24,Pending
1111,Raahul Moore,36,Female,Maharashtra,Ratnagiri,"House 281, MG Road, Nagpur, Maharashtra - 422001",1774-1715-9407,1990-03-23,Pending
1048,Karran Yadav,18,Male,Maharashtra,Ratnagiri,"House 1, Shivaji Nagar, Nagpur, Maharashtra - 422001",4227-5411-8617,2008-09-09,Pending
1600,Anjli Sharmma,28,Female,Maharashtra,Nagpur,"House 52, MG Road, Nashik, Maharashtra - 400001",5543-7651-1508,1998-09-10,Pending
1388,Raahul Joshi,70,Female,Maharashtra,Ratnagiri,"House 185, Station Road, Nagpur, Maharashtra - 411001",9425-5233-6304,1956-11-20,Pending
3033,abc,0,Male,Maharashtra,Pune,"House 149, MG Road, Mumbai, Maharashtra - 440001",5237-4006-3018,2001-03-22,Pending
1296,Sneha Sharma,18,Male,Maharashtra,Ratnagiri,"House 470, Station Road, Pune, Maharashtra - 411001",6562-4748-1145,2008-12-18,Pending
1259,Sneha Kulkarni,73,Female,Maharashtra,Ratnagiri,"House 71, Tilak Nagar, Nagpur, Maharashtra - 440001",6340-6029-7603,1953-11-20,Pending
1705,Puja Patil,58,Female,Maharashtra,Pune,"House 207, Shivaji Nagar, Nagpur, Maharashtra - 411001",2150-9537-8371,1968-09-28,Pending
1534,Raahul Moray,23,Female,Maharashtra,Mumbai,"House 277, Tilak Nagar, Pune, Maharashtra - 422001",9552-2653-6226,2003-01-12,Pending
2018,Kiran Kulkarnee,78,Female,Maharashtra,Pune,"House 439, Laxmi Colony, Mumbai, Maharashtra - 400001",8597-4518-2355,1948-02-17,Pending
1622,Karran Sarma,79,Male,Maharashtra,Nagpur,"House 413, Shivaji Nagar, Nagpur, Maharashtra - 440001",6837-7281-3802,1947-04-02,Pending
3080,xyz,-5,Male,Maharashtra,Ratnagiri,"House 404, Laxmi Colony, Mumbai, Maharashtra - 422001",5693-6624-4573,1994-10-16,Pending
2994,xyz,-5,Female,Maharashtra,Mumbai,"House 91, Laxmi Colony, Mumbai, Maharashtra - 440001",9692-9895-9366,1975-03-02,Pending
1820,Anjli Moore,53,Male,Maharashtra,Nagpur,"House 486, MG Road, Nagpur, Maharashtra - 400001",4541-4879-7284,1973-12-02,Pending
2148,Anjli Patil,26,Male,Maharashtra,Pune,"House 297, Laxmi Colony, Nashik, Maharashtra - 411001",4871-4021-1922,2000-06-09,Pending
1226,Amit Moray,39,Male,Maharashtra,Ratnagiri,"House 468, Station Road, Nagpur, Maharashtra - 440001",1258-7140-4272,1987-07-09,Pending
1037,Raahul Moore,75,Male,Maharashtra,Ratnagiri,"House 149, MG Road, Nashik, Maharashtra - 411001",2867-4082-6235,1951-04-28,Pending
1221,Amit Moore,62,Female,Maharashtra,Ratnagiri,"House 96, Station Road, Mumbai, Maharashtra - 440001",1834-8179-9780,1964-12-16,Pending
3037,test123,150,Male,Maharashtra,Ratnagiri,"House 21, Gandhi Chowk, Mumbai, Maharashtra - 400001",1667-5783-7362,1966-03-17,Pending
2728,Kiran Moray,32,Male,Maharashtra,Ratnagiri,"House 488, Tilak Nagar, Nashik, Maharashtra - 411001",6078-4562-2474,1994-01-24,Pending
2051,Snea Moore,24,Female,Maharashtra,Ratnagiri,"House 283, Station Road, Nagpur, Maharashtra - 400001",9212-2892-9814,2002-05-28,Pending
2779,Anjaly Patill,31,Male,Maharashtra,Pune,"House 77, MG Road, Pune, Maharashtra - 422001",4966-3338-3722,1995-07-21,Pending
2627,Puja Pateel,77,Male,Maharashtra,Ratnagiri,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",9125-7113-7412,1949-09-04,Pending
1769,Amit Josi,38,Male,Maharashtra,Pune,"House 348, Laxmi Colony, Nashik, Maharashtra - 422001",5780-7603-9671,1988-02-05,Pending
2667,Anjaly Sharma,31,Female,Maharashtra,Pune,"House 149, MG Road, Nashik, Maharashtra - 411001",9059-5924-9512,1995-11-03,Pending
2392,Kiran Patil,53,Female,Maharashtra,Ratnagiri,"House 429, Laxmi Colony, Mumbai, Maharashtra - 422001",3966-7865-1587,1973-01-07,Pending
2069,Sneha Moore,47,Female,Maharashtra,Ratnagiri,"House 318, Tilak Nagar, Pune, Maharashtra - 400001",5844-8396-5956,1979-05-23,Pending
1694,Sneha Moore,50,Male,Maharashtra,Pune,"House 488, Gandhi Chowk, Nashik, Maharashtra - 400001",6751-7528-6168,1976-01-28,Pending
2341,Snehaa Patill,65,Male,Maharashtra,Mumbai,"House 83, MG Road, Nagpur, Maharashtra - 400001",3022-3456-5803,1961-06-25,Pending
2752,Poojaa Sharma,39,Male,Maharashtra,Ratnagiri,"House 267, Station Road, Pune, Maharashtra - 411001",5351-1731-9256,1978-07-20,Pending
1593,Sneha Joshy,73,Female,Maharashtra,Nagpur,"House 289, Shivaji Nagar, Pune, Maharashtra - 411001",9249-9828-4340,1953-02-24,Pending
2686,Pooja Yadava,32,Male,Maharashtra,Ratnagiri,"House 35, MG Road, Nashik, Maharashtra - 411001",9736-1022-9914,1994-03-21,Pending
1623,Rahul Pateel,39,Male,Maharashtra,Ratnagiri,"House 53, Laxmi Colony, Pune, Maharashtra - 411001",1002-2242-6692,1987-12-04,Pending
3127,xyz,0,Male,Maharashtra,Ratnagiri,"House 42, Gandhi Chowk, Mumbai, Maharashtra - 400001",2058-7946-3410,1952-01-18,Pending
1525,Anjaly Kulkarnee,26,Female,Maharashtra,Ratnagiri,"House 289, MG Road, Mumbai, Maharashtra - 400001",4750-9310-4750,2000-08-23,Pending
2580,Pooja Patil,65,Female,Maharashtra,Ratnagiri,"House 95, MG Road, Nashik, Maharashtra - 400001",8865-9115-8577,1961-01-21,Pending
2685,Ameet Yadab,56,Female,Maharashtra,Pune,"House 314, Station Road, Mumbai, Maharashtra - 400001",3405-9128-1102,1970-09-18,Pending
2183,Anjali Yadab,80,Female,Maharashtra,Ratnagiri,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",5917-1106-2497,1946-03-27,Pending
2337,Amith Yadab,43,Male,Maharashtra,Pune,"House 235, Shivaji Nagar, Mumbai, Maharashtra - 400001",6587-1881-5159,1983-02-15,Pending
1101,Snea Joshi,52,Male,Maharashtra,Ratnagiri,"House 254, Shivaji Nagar, Pune, Maharashtra - 411001",1690-9721-7665,1974-05-09,Pending
1999,Anjli Yadav,48,Male,Maharashtra,Ratnagiri,"House 412, Laxmi Colony, Nagpur, Maharashtra - 422001",2517-5281-8575,1978-10-03,Pending
2611,Anjli Yadav,28,Female,Maharashtra,Ratnagiri,"House 468, Station Road, Nashik, Maharashtra - 440001",7455-1636-4824,1998-05-21,Pending
1366,Ameet Joshi,18,Male,Maharashtra,Ratnagiri,"House 52, MG Road, Nashik, Maharashtra - 400001",2083-3366-8018,2008-01-16,Pending
2806,Snea Patil,53,Female,Maharashtra,Ratnagiri,"House 48, Tilak Nagar, Nashik, Maharashtra - 400001",1154-4099-1913,1973-08-04,Pending
2707,Karan Yadava,42,Male,Maharashtra,Pune,"House 336, Tilak Nagar, Mumbai, Maharashtra - 422001",9313-5186-6848,1984-08-19,Pending
2463,Snehaa Sharmma,76,Female,Maharashtra,Pune,"House 42, MG Road, Nagpur, Maharashtra - 411001",5727-4827-7515,1950-04-12,Pending
2031,Anjali Kulkarnee,35,Male,Maharashtra,Ratnagiri,"House 298, Laxmi Colony, Mumbai, Maharashtra - 400001",2398-3618-2882,1991-12-08,Pending
1697,Snehaa Yadab,28,Female,Maharashtra,Mumbai,"House 480, Tilak Nagar, Nagpur, Maharashtra - 400001",3438-7000-8895,1998-07-05,Pending
1713,Sneha Sarma,52,Male,Maharashtra,Mumbai,"House 353, Gandhi Chowk, Pune, Maharashtra - 422001",7829-1950-2435,1974-07-16,Pending
2094,Snehaa Kulkarni,49,Male,Maharashtra,Pune,"House 74, Shivaji Nagar, Nagpur, Maharashtra - 440001",7439-1846-3832,1977-03-20,Pending
2557,Rohul Sharma,47,Male,Maharashtra,Nagpur,"House 21, Gandhi Chowk, Mumbai, Maharashtra - 400001",9799-6975-3563,1979-05-17,Pending
2198,Rahul Patil,65,Female,Maharashtra,Mumbai,"House 468, Station Road, Nagpur, Maharashtra - 440001",5133-2658-4866,1961-05-20,Pending
2114,Rahul Yadava,78,Male,Maharashtra,Pune,"House 200, Tilak Nagar, Mumbai, Maharashtra - 411001",6440-7372-3285,1948-08-27,Pending
1843,Rohul Kulkarni,65,Female,Maharashtra,Nagpur,"House 373, Station Road, Nashik, Maharashtra - 422001",8636-4161-1048,1961-03-27,Pending
2088,Kiran Sarma,20,Female,Maharashtra,Pune,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",9365-3652-2210,2006-08-10,Pending
2379,Kiran Kulkarni,61,Male,Maharashtra,Mumbai,"House 83, MG Road, Nagpur, Maharashtra - 400001",1028-5035-3870,1965-08-26,Pending
1073,Kiran Yadab,37,Male,Maharashtra,Ratnagiri,"House 495, Laxmi Colony, Nashik, Maharashtra - 422001",4317-8883-4748,1989-01-06,Pending
1112,Raahul Yadav,47,Male,Maharashtra,Ratnagiri,"House 407, Shivaji Nagar, Nagpur, Maharashtra - 400001",1293-9682-3043,1979-01-22,Pending
2750,Raahul Patill,74,Male,Maharashtra,Ratnagiri,"House 164, Shivaji Nagar, Nashik, Maharashtra - 400001",2310-9925-8588,1952-10-27,Pending
2909,Karan Patill,34,Male,Maharashtra,Pune,"House 468, Station Road, Nagpur, Maharashtra - 440001",5095-9375-9605,1992-04-20,Pending
2059,Puja Pateel,30,Male,Maharashtra,Mumbai,"House 337, Gandhi Chowk, Nagpur, Maharashtra - 440001",5983-4401-6343,1996-01-16,Pending
2436,Rahul Patill,41,Female,Maharashtra,Nagpur,"House 52, MG Road, Nashik, Maharashtra - 400001",7608-3351-1152,1985-10-15,Pending
2848,Sneha Josi,66,Male,Maharashtra,Pune,"House 232, Laxmi Colony, Nashik, Maharashtra - 400001",1477-4591-9429,1960-06-25,Pending
1025,Raahul Moore,63,Female,Maharashtra,Ratnagiri,"House 198, MG Road, Pune, Maharashtra - 411001",2939-3427-2209,1963-07-03,Pending
2958,Rahul Kulkarni,43,Female,Maharashtra,Nagpur,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",1068-5040-7911,1983-10-12,Pending
2688,Amith Patill,22,Female,Maharashtra,Ratnagiri,"House 492, Tilak Nagar, Nagpur, Maharashtra - 400001",6811-4059-3114,2004-10-23,Pending
